Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
16.2,Low Fat,0.175898114,Health and Hygiene,183.7608,Medium,Tier 3,Supermarket Type2,2.713604850968711,17
7.72,reg,0.074847665,Breads,78.8986,Medium,Tier 1,Supermarket Type1,2.2352569554298802,27
18.6,Low Fat,0.118180011,Others,56.2588,Small,Tier 1,Supermarket Type1,2.380341911212475,29
8.35,Regular,0.127587344,Frozen Foods,76.5354,,Tier 2,Supermarket Type1,2.5531667767078465,19
,LF,0.069208684,Health and Hygiene,264.0884,Medium,Tier 3,Supermarket Type3,2.8622625813785327,41
19.0,Low Fat,0.026963909,Household,129.8336,High,Tier 3,Supermarket Type1,2.7685418828574893,39
8.895,Regular,0.039261947,Baking Goods,207.4296,,Tier 2,Supermarket Type1,2.658183475256534,19
18.0,Low Fat,0.008533716,Baking Goods,78.5618,High,Tier 3,Supermarket Type1,2.1165931958747386,39
15.1,Regular,0.100423086,Fruits and Vegetables,144.7786,,Tier 2,Supermarket Type1,2.6722956438294436,19
,Regular,0.0,Canned,91.8488,Medium,Tier 3,Supermarket Type3,2.6868937569415956,41
20.5,Low Fat,0.036353098,Frozen Foods,75.8696,Small,Tier 1,Supermarket Type1,2.6437109751520462,29
,Low Fat,0.077348214,Snack Foods,259.7962,Medium,Tier 3,Supermarket Type3,3.0766768640987765,41
20.6,Low Fat,0.023548476,Fruits and Vegetables,93.3778,Medium,Tier 3,Supermarket Type2,2.453784209587903,17
15.85,Low Fat,0.069043044,Breads,218.7166,High,Tier 3,Supermarket Type1,2.8319177987010318,39
20.6,Regular,0.048010812,Fruits and Vegetables,187.7556,Medium,Tier 1,Supermarket Type1,2.7209095829878525,27
10.3,Regular,0.058778429,Fruits and Vegetables,187.853,High,Tier 3,Supermarket Type1,2.6794125413484617,39
,Low Fat,0.117607719,Others,55.2588,Medium,Tier 3,Supermarket Type3,2.6908248819310967,41
17.6,Regular,0.127412338,Meat,111.3202,,Tier 3,Grocery Store,2.0703509443047303,28
11.35,Regular,0.044945123,Snack Foods,101.0016,High,Tier 3,Supermarket Type1,2.6762093941196166,39
10.195,Low Fat,0.126579586,Canned,112.2886,Medium,Tier 1,Supermarket Type1,2.666696016965146,27
17.5,Low Fat,0.016802225,Meat,138.518,Medium,Tier 3,Supermarket Type2,2.6424178891669947,17
,Low Fat,0.075192072,Hard Drinks,56.0614,Medium,Tier 3,Supermarket Type3,2.671867809500268,41
11.0,Low Fat,0.03786331,Health and Hygiene,40.948,High,Tier 3,Supermarket Type1,2.0562368055508893,39
5.92,Regular,0.019200003,Soft Drinks,47.7692,Small,Tier 1,Supermarket Type1,2.1705607168689025,29
13.3,Low Fat,0.079791176,Dairy,232.73,Small,Tier 2,Supermarket Type1,2.6966472208077987,22
18.2,Low Fat,0.16334971,Health and Hygiene,45.1086,Medium,Tier 1,Supermarket Type1,2.25521905091343,27
9.395,Regular,0.109265987,Soft Drinks,42.3112,Medium,Tier 1,Supermarket Type1,2.3654101176560363,27
6.75,Regular,0.10821852,Dairy,96.3752,Small,Tier 2,Supermarket Type1,2.4602502795380445,22
15.7,Low Fat,0.122392031,Canned,133.1942,High,Tier 3,Supermarket Type1,2.6949581179095357,39
,Low Fat,0.046259036,Fruits and Vegetables,47.4692,Medium,Tier 3,Supermarket Type3,2.510242545805937,41
9.6,Low Fat,0.035651291,Snack Foods,244.917,,Tier 2,Supermarket Type1,2.710829715712128,24
11.1,Low Fat,0.059835659,Fruits and Vegetables,151.3366,Small,Tier 2,Supermarket Type1,2.723014509428838,22
12.8,LF,0.091408076,Others,108.9938,Medium,Tier 3,Supermarket Type2,2.392055260451943,17
12.85,Low Fat,0.169405699,Frozen Foods,46.106,,Tier 2,Supermarket Type1,2.3033574722125176,19
13.65,Low Fat,0.015943701,Breads,231.9668,,Tier 2,Supermarket Type1,2.7451652372079356,24
,Low Fat,0.174232377,Soft Drinks,146.6102,Medium,Tier 3,Supermarket Type3,2.568717871347597,41
7.935,Low Fat,0.031801103,Household,261.591,,Tier 2,Supermarket Type1,2.7377278035963917,24
,Low Fat,0.052749199,Canned,74.967,Small,Tier 1,Grocery Store,1.9730830272803237,41
16.1,Low Fat,0.039463564,Soft Drinks,189.9846,,Tier 3,Grocery Store,1.9282050277719702,28
7.645,Regular,0.0,Snack Foods,41.8112,Small,Tier 1,Supermarket Type1,2.33866428006665,29
8.775,Low Fat,0.036159635,Fruits and Vegetables,110.7228,,Tier 3,Grocery Store,2.065720891306155,28
10.65,Low Fat,0.024020078,Fruits and Vegetables,57.2272,,Tier 2,Supermarket Type1,2.4195260172398174,24
7.64,Regular,0.071104408,Snack Foods,95.012,,Tier 2,Supermarket Type1,2.5633784431185473,19
7.325,Low Fat,0.093913607,Fruits and Vegetables,93.2146,,Tier 2,Supermarket Type1,2.5401083659854438,19
8.645,low fat,0.144006886,Health and Hygiene,94.741,Medium,Tier 3,Supermarket Type2,2.3892580601677387,17
8.97,Low Fat,0.093159233,Household,55.7956,Medium,Tier 1,Supermarket Type1,2.3822586114384348,27
,Regular,0.129425145,Dairy,219.3482,Small,Tier 1,Grocery Store,1.9614058266208463,41
5.405,Regular,0.053839714,Canned,198.6742,Medium,Tier 3,Supermarket Type2,2.644079616474643,17
,Low Fat,0.098629062,Fruits and Vegetables,90.6462,Medium,Tier 3,Supermarket Type3,2.646467057493918,41
10.195,Regular,0.017658634,Starchy Foods,240.1538,Medium,Tier 1,Supermarket Type1,2.482420107677659,27
6.935,Regular,0.041282286,Snack Foods,103.5332,Small,Tier 1,Supermarket Type1,2.4336365523920342,29
,Regular,0.170186628,Snack Foods,159.0262,Small,Tier 1,Grocery Store,1.8845935979695843,41
8.88,Low Fat,0.086781204,Hard Drinks,152.2682,Small,Tier 1,Supermarket Type1,2.5573788249248595,29
,Regular,0.042270751,Frozen Foods,162.521,Medium,Tier 3,Supermarket Type3,2.86720330319225,41
9.3,Low Fat,0.089186275,Canned,145.3786,,Tier 2,Supermarket Type1,2.6904172614311745,24
9.0,Low Fat,0.019502965,Household,169.4474,Small,Tier 2,Supermarket Type1,2.8382493043643318,22
21.25,LF,0.024650932,Household,146.0102,Small,Tier 2,Supermarket Type1,2.710829715712128,22
12.35,Low Fat,0.026722744,Canned,59.2246,Medium,Tier 1,Supermarket Type1,2.3668132701837417,27
,Regular,0.037516862,Dairy,124.3704,Medium,Tier 3,Supermarket Type3,2.7209095829878525,41
16.85,Regular,0.023154399,Snack Foods,43.9428,Small,Tier 1,Supermarket Type1,2.080880853303795,29
14.7,Low Fat,0.072284689,Fruits and Vegetables,49.8034,Small,Tier 2,Supermarket Type1,2.2391142321699595,22
8.63,Regular,0.028391879,Canned,173.9422,Medium,Tier 3,Supermarket Type2,2.832088689559001,17
7.935,Low Fat,0.031866022,Household,261.291,Medium,Tier 3,Supermarket Type2,2.7081124667459306,17
,Regular,0.024088444,Frozen Foods,112.7176,Medium,Tier 3,Supermarket Type3,2.5578438452483083,41
19.85,Low Fat,0.064409056,Health and Hygiene,126.7704,Small,Tier 2,Supermarket Type1,2.5436286586848738,22
5.765,Low Fat,0.082012293,Baking Goods,37.5164,Small,Tier 1,Supermarket Type1,2.2498449440703983,29
17.75,Regular,0.157075658,Dairy,240.5538,Medium,Tier 1,Supermarket Type1,2.8062177797569636,27
,Regular,0.107110465,Breakfast,55.5588,Small,Tier 1,Grocery Store,1.9723672339225073,41
8.235,Low Fat,0.014459672,Health and Hygiene,181.895,Small,Tier 1,Supermarket Type1,2.280825498350305,29
,Low Fat,0.076483451,Fruits and Vegetables,43.4086,Medium,Tier 3,Supermarket Type3,2.3228519176543503,41
6.13,Low Fat,0.10234983,Fruits and Vegetables,55.0298,Medium,Tier 1,Supermarket Type1,2.195222782296167,27
9.1,Low Fat,0.174827835,Baking Goods,127.2362,Medium,Tier 3,Supermarket Type2,2.521846326088223,17
18.7,Low Fat,0.104591027,Frozen Foods,121.4072,High,Tier 3,Supermarket Type1,2.652460658834081,39
15.5,Regular,0.075868843,Baking Goods,261.7568,Medium,Tier 1,Supermarket Type1,2.5601601133386573,27
10.695,Regular,0.086764795,Snack Foods,156.7972,Small,Tier 2,Supermarket Type1,2.766131301310346,22
6.695,Low Fat,0.03408026,Frozen Foods,220.8456,Medium,Tier 3,Supermarket Type2,2.905870217240158,17
16.0,Low Fat,0.072655379,Household,229.8668,Small,Tier 2,Supermarket Type1,2.8878850204298963,22
5.59,Regular,0.056555715,Snack Foods,62.6168,High,Tier 3,Supermarket Type1,2.2423421366441523,39
11.35,reg,0.043402224,Fruits and Vegetables,197.0742,,Tier 2,Supermarket Type1,2.6706673156144802,19
12.3,Regular,0.064882207,Starchy Foods,93.8804,Medium,Tier 3,Supermarket Type2,2.4883866199981175,17
,Regular,0.044764726,Snack Foods,102.4016,Medium,Tier 3,Supermarket Type3,2.6495665210855837,41
17.75,Low Fat,0.034752647,Dairy,248.775,Small,Tier 1,Supermarket Type1,2.7969408998300844,29
17.75,Low Fat,0.030631323,Others,178.566,Medium,Tier 3,Supermarket Type2,2.6613650473155954,17
,LF,0.0,Fruits and Vegetables,245.0144,Medium,Tier 3,Supermarket Type3,2.740891665220604,41
,Low Fat,0.110735739,Baking Goods,35.2874,Medium,Tier 3,Supermarket Type3,2.367811968644486,41
12.35,Regular,0.038657256,Fruits and Vegetables,110.257,Medium,Tier 3,Supermarket Type2,2.544593800244697,17
16.7,Regular,0.052493162,Frozen Foods,113.9176,Medium,Tier 1,Supermarket Type1,2.661716916859,27
19.35,Regular,0.065890998,Meat,167.0816,,Tier 2,Supermarket Type1,2.4967402071033096,19
15.7,Regular,0.114565093,Canned,112.0202,Small,Tier 1,Supermarket Type1,2.0703509443047303,29
,Low Fat,0.117065801,Snack Foods,196.1136,Medium,Tier 3,Supermarket Type3,2.9683222126135838,41
18.7,Low Fat,0.026450779,Baking Goods,124.902,,Tier 2,Supermarket Type1,2.710055303234673,19
7.06,reg,0.043863865,Starchy Foods,59.5904,High,Tier 3,Supermarket Type1,2.2920349037810785,39
11.35,Low Fat,0.0,Snack Foods,52.4008,Small,Tier 2,Supermarket Type1,2.309588831307263,22
,Regular,0.036551446,Snack Foods,62.7194,Small,Tier 1,Grocery Store,1.8264470737846357,41
6.96,Low Fat,0.077630199,Soft Drinks,90.9146,,Tier 2,Supermarket Type1,2.48612546832897,19
,Regular,0.041180766,Snack Foods,37.919,Medium,Tier 3,Supermarket Type3,2.29477823368142,41
13.15,Low Fat,0.043831721,Snack Foods,184.195,Medium,Tier 1,Supermarket Type1,2.6905803615077617,27
,Regular,0.007503372,Dairy,146.7102,Medium,Tier 3,Supermarket Type3,2.85176441215014,41
7.5,LF,0.060649825,Health and Hygiene,177.4028,,Tier 3,Grocery Store,2.082844884054952,28
15.2,Low Fat,0.097258937,Health and Hygiene,114.8492,,Tier 2,Supermarket Type1,2.495913608313681,24
11.6,Regular,0.009763021,Snack Foods,226.2404,Small,Tier 1,Supermarket Type1,2.5522241263093877,29
9.0,Low Fat,0.032152981,Household,102.0016,Medium,Tier 3,Supermarket Type2,2.4983876804866245,17
19.35,Regular,0.021439694,Fruits and Vegetables,119.7098,High,Tier 3,Supermarket Type1,2.4564157954514116,39
15.2,Low Fat,0.153592956,Snack Foods,228.0352,,Tier 3,Grocery Store,2.1508817202480794,28
20.2,Regular,0.121231308,Snack Foods,97.5752,Small,Tier 2,Supermarket Type1,2.5016599924277996,22
,Low Fat,0.119371835,Dairy,45.2744,Medium,Tier 3,Supermarket Type3,2.342126443158312,41
,Low Fat,0.064607378,Canned,87.4198,Medium,Tier 3,Supermarket Type3,2.626930326892484,41
5.365,Regular,0.14024028,Seafood,171.0764,Small,Tier 1,Supermarket Type1,2.749252554252242,29
21.2,Regular,0.0,Starchy Foods,173.6738,Medium,Tier 1,Supermarket Type1,2.715214551323592,27
11.15,Regular,0.008296692,Dairy,150.6708,,Tier 2,Supermarket Type1,2.602840365165532,24
19.35,Regular,0.077193256,Snack Foods,112.7518,,Tier 2,Supermarket Type1,2.2610563916041126,19
13.5,Low Fat,0.055075504,Health and Hygiene,33.3874,Medium,Tier 1,Supermarket Type1,2.024597545156433,27
9.6,Regular,0.014209811,Snack Foods,188.1872,Small,Tier 2,Supermarket Type1,2.534329506819404,22
12.5,Regular,0.081879864,Fruits and Vegetables,91.7488,Medium,Tier 1,Supermarket Type1,2.463892438776832,27
15.85,Low Fat,0.078540095,Canned,36.3506,Small,Tier 2,Supermarket Type1,2.2280109895571227,22
10.195,Regular,0.146540889,Frozen Foods,141.7838,High,Tier 3,Supermarket Type1,2.5313426500148406,39
20.2,Regular,0.097059596,Meat,178.6028,,Tier 2,Supermarket Type1,2.6319103834711672,19
7.96,Low Fat,0.028478742,Canned,161.8894,Medium,Tier 3,Supermarket Type2,2.6910692469130186,17
20.0,Low Fat,0.034340926,Baking Goods,45.4086,High,Tier 3,Supermarket Type1,2.365811613111422,39
6.425,Low Fat,0.063532672,Breakfast,133.0626,,Tier 2,Supermarket Type1,2.4825633393743423,19
,Regular,0.075384242,Baking Goods,262.7568,Medium,Tier 3,Supermarket Type3,3.0579446611532646,41
12.1,Low Fat,0.080131363,Household,170.9106,Medium,Tier 3,Supermarket Type2,2.5028794236304908,17
11.6,Regular,0.132111921,Frozen Foods,82.2276,,Tier 3,Grocery Store,1.9877103977467248,28
,Low Fat,0.083547515,Household,179.166,Small,Tier 1,Grocery Store,2.0867344881304324,41
9.395,Low Fat,0.103731617,Snack Foods,236.9932,Small,Tier 2,Supermarket Type1,2.840877091840871,22
17.2,Regular,0.025309134,Canned,147.0418,,Tier 2,Supermarket Type1,2.6392589677957914,19
7.42,Regular,0.0258457,Snack Foods,188.9872,Medium,Tier 3,Supermarket Type2,2.653540285575313,17
18.25,Low Fat,0.054223942,Snack Foods,142.0154,Small,Tier 2,Supermarket Type1,2.6060145230664684,22
,Regular,0.075791641,Dairy,193.3794,Medium,Tier 3,Supermarket Type3,3.093570255326645,41
17.6,Regular,0.03928284,Snack Foods,94.641,Medium,Tier 1,Supermarket Type1,2.697048298748449,27
,Regular,0.145591438,Seafood,148.705,Medium,Tier 3,Supermarket Type3,2.551751885660837,41
6.825,Regular,0.046824729,Canned,155.1998,Medium,Tier 3,Supermarket Type2,2.6538994788803314,17
7.405,Low Fat,0.159062948,Dairy,208.9296,High,Tier 3,Supermarket Type1,2.684912996583444,39
15.7,Low Fat,0.073966786,Baking Goods,250.5724,Medium,Tier 3,Supermarket Type2,2.8224057398415043,17
15.6,Low Fat,0.117574554,Frozen Foods,75.667,,Tier 2,Supermarket Type1,2.4508194544122284,19
9.6,Low Fat,0.049617765,Household,44.2086,,Tier 3,Grocery Store,1.6075975075801947,28
,Regular,0.032296886,Frozen Foods,144.0102,Medium,Tier 3,Supermarket Type3,2.9275121333056466,41
,Regular,0.037340835,Frozen Foods,163.1526,Medium,Tier 3,Supermarket Type3,2.8153441971574837,41
,Low Fat,0.075707087,Baking Goods,88.183,Medium,Tier 3,Supermarket Type3,2.4815595004062714,41
10.195,Regular,0.146635206,Frozen Foods,139.0838,Small,Tier 2,Supermarket Type1,2.7882065895565544,22
19.1,LF,0.177545624,Household,172.4422,Medium,Tier 1,Supermarket Type1,2.7852094254431976,27
8.895,LF,0.072693696,Breakfast,175.937,Medium,Tier 3,Supermarket Type2,2.190099595302969,17
8.945,Regular,0.146701312,Dairy,262.291,,Tier 3,Grocery Store,2.4539395566336584,28
10.3,Low Fat,0.146999264,Meat,103.7648,,Tier 2,Supermarket Type1,2.6976091073859236,19
16.0,Regular,0.173109453,Snack Foods,155.2972,,Tier 2,Supermarket Type1,2.8106868196888306,24
6.385,reg,0.124410284,Snack Foods,34.3874,,Tier 2,Supermarket Type1,2.106815686104145,19
13.0,Low Fat,0.035079516,Household,47.9034,High,Tier 3,Supermarket Type1,2.2168228388554145,39
20.1,Regular,0.054763518,Frozen Foods,150.9366,,Tier 2,Supermarket Type1,2.7710042093332157,19
11.1,Low Fat,0.111122936,Fruits and Vegetables,189.2846,Medium,Tier 3,Supermarket Type2,2.7861045599235292,17
5.175,Low Fat,0.030330202,Health and Hygiene,35.4874,High,Tier 3,Supermarket Type1,2.106815686104145,39
11.5,Regular,0.0,Dairy,88.254,Small,Tier 1,Supermarket Type1,2.4500350662628905,29
16.75,Regular,0.008601441,Meat,73.7038,Medium,Tier 3,Supermarket Type2,2.4741586611225173,17
,low fat,0.024407061,Breads,102.3332,Medium,Tier 3,Supermarket Type3,2.5775213071422907,41
17.25,Low Fat,0.084262458,Soft Drinks,261.591,High,Tier 3,Supermarket Type1,2.765257187626756,39
5.88,Low Fat,0.08644044,Frozen Foods,155.3998,Small,Tier 2,Supermarket Type1,2.609969761895869,22
,LF,0.112718928,Baking Goods,54.2956,Medium,Tier 3,Supermarket Type3,2.4528506786483866,41
7.3,Low Fat,0.086619573,Frozen Foods,147.6076,,Tier 2,Supermarket Type1,2.7479886255392305,19
7.075,Low Fat,0.058437653,Dairy,143.0128,Medium,Tier 1,Supermarket Type1,2.413297934121768,27
6.365,Low Fat,0.0,Frozen Foods,59.7536,,Tier 2,Supermarket Type1,2.3654101176560363,19
,Low Fat,0.034504414,Household,125.202,Medium,Tier 3,Supermarket Type3,2.695038719609243,41
9.3,LF,0.044652785,Household,247.0802,Small,Tier 2,Supermarket Type1,2.4331423627120055,22
5.92,Regular,0.019184026,Soft Drinks,50.3692,High,Tier 3,Supermarket Type1,2.220596211672603,39
9.6,Low Fat,0.029638267,Household,42.6086,Small,Tier 2,Supermarket Type1,1.84424018584044,22
14.15,Low Fat,0.042180995,Dairy,52.0982,Small,Tier 1,Supermarket Type1,2.2146007665754,29
11.8,Low Fat,0.11507174,Soft Drinks,198.2084,High,Tier 3,Supermarket Type1,2.799234015826118,39
6.765,Regular,0.087437069,Frozen Foods,106.1306,,Tier 2,Supermarket Type1,2.5288346190008983,24
,Regular,0.014295564,Fruits and Vegetables,242.6512,Medium,Tier 3,Supermarket Type3,3.239118953532145,41
13.15,LF,0.073251428,Snack Foods,181.695,,Tier 3,Grocery Store,2.2002636169271126,28
,Low Fat,0.021743592,Frozen Foods,263.191,Medium,Tier 3,Supermarket Type3,3.0007866005741004,41
18.7,Low Fat,0.10527024,Frozen Foods,122.9072,,Tier 2,Supermarket Type1,2.169090641727822,19
13.3,Low Fat,0.063513272,Frozen Foods,149.9708,High,Tier 3,Supermarket Type1,2.602840365165532,39
9.42,Regular,0.044151435,Frozen Foods,61.5194,,Tier 2,Supermarket Type1,2.329401479005243,19
17.6,LF,0.008001018,Dairy,170.4422,Small,Tier 1,Supermarket Type1,2.692126370775597,29
8.235,Low Fat,0.0828941,Baking Goods,149.3076,,Tier 2,Supermarket Type1,2.573090223535999,19
,Low Fat,0.091042211,Household,162.6894,Medium,Tier 3,Supermarket Type3,2.6707531905426984,41
13.15,Regular,0.038011783,Snack Foods,89.6856,Medium,Tier 1,Supermarket Type1,2.2692166612828677,27
12.65,Low Fat,0.042296724,Household,106.3938,,Tier 2,Supermarket Type1,2.7975619593668353,24
20.7,Low Fat,0.02695441,Household,73.2354,,Tier 2,Supermarket Type1,2.4956376490269867,24
13.0,Low Fat,0.153930108,Canned,76.7986,,Tier 2,Supermarket Type1,2.6784039155118133,24
16.1,Low Fat,0.034376537,Fruits and Vegetables,256.1356,,Tier 2,Supermarket Type1,2.988260094858183,24
16.0,Low Fat,0.060971431,Starchy Foods,226.2404,,Tier 2,Supermarket Type1,2.8794528614045785,24
12.35,Low Fat,0.0,Snack Foods,118.9124,High,Tier 3,Supermarket Type1,2.7424640587847575,39
14.0,Low Fat,0.023831558,Baking Goods,103.1332,Medium,Tier 3,Supermarket Type2,2.5775213071422907,17
20.5,Low Fat,0.032762495,Household,40.0822,Small,Tier 2,Supermarket Type1,2.4401595441349455,22
8.3,Low Fat,0.035347676,Fruits and Vegetables,38.0506,Small,Tier 2,Supermarket Type1,2.1911309596281785,22
19.2,Low Fat,0.041291929,Household,130.131,Medium,Tier 1,Supermarket Type1,2.3826406592185774,27
9.1,Low Fat,0.080747059,Household,46.9718,,Tier 2,Supermarket Type1,2.323990404566294,19
14.15,Low Fat,0.035240817,Canned,255.5014,High,Tier 3,Supermarket Type1,2.924793658616856,39
7.93,Low Fat,0.005557062,Frozen Foods,122.1414,Medium,Tier 1,Supermarket Type1,2.711756971186931,27
17.1,Low Fat,0.067154053,Household,114.386,Small,Tier 1,Supermarket Type1,2.4372393126180425,29
16.2,Low Fat,0.019362306,Soft Drinks,154.6972,High,Tier 3,Supermarket Type1,2.536553587336586,39
6.465,LF,0.124506117,Canned,264.7884,Small,Tier 1,Supermarket Type1,2.7936330651591366,29
7.155,Regular,0.168871496,Breads,34.3874,Medium,Tier 3,Supermarket Type2,2.2557795628513437,17
20.6,Regular,0.030504756,Dairy,212.6244,Small,Tier 2,Supermarket Type1,2.7830914622393346,22
20.25,Regular,0.103142373,Canned,94.612,Medium,Tier 3,Supermarket Type2,2.2481290281044504,17
,low fat,0.078872251,Snack Foods,189.5556,Small,Tier 1,Grocery Store,2.4069552650923827,41
15.85,Low Fat,0.082120687,Breads,177.437,Medium,Tier 3,Supermarket Type2,2.944200996689349,17
9.0,Low Fat,0.069487587,Health and Hygiene,266.6884,High,Tier 3,Supermarket Type1,2.81782984891946,39
,Low Fat,0.011180843,Snack Foods,213.456,Medium,Tier 3,Supermarket Type3,2.842434531713404,41
,low fat,0.037315469,Baking Goods,50.0034,Medium,Tier 3,Supermarket Type3,2.584825999918708,41
18.7,Low Fat,0.037835765,Fruits and Vegetables,111.1886,,Tier 2,Supermarket Type1,2.636543521193847,19
20.85,Low Fat,0.021312043,Fruits and Vegetables,104.9306,High,Tier 3,Supermarket Type1,2.6315296369000762,39
18.35,Regular,0.094218363,Fruits and Vegetables,83.9882,High,Tier 3,Supermarket Type1,2.426653074887655,39
18.6,Low Fat,0.076841095,Snack Foods,162.2236,Small,Tier 2,Supermarket Type1,2.70896851665495,22
9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,Small,Tier 2,Supermarket Type1,2.3100633232113275,22
15.1,Regular,0.087542757,Fruits and Vegetables,219.8456,Medium,Tier 1,Supermarket Type1,2.978207741788374,27
,Regular,0.028871235,Snack Foods,188.7898,Medium,Tier 3,Supermarket Type3,2.595256870791108,41
7.09,LF,0.00720931,Baking Goods,48.1034,High,Tier 3,Supermarket Type1,2.3913115774193026,39
,Low Fat,0.02286663,Household,102.8332,Medium,Tier 3,Supermarket Type3,2.6932615716540886,41
,Regular,0.067543727,Dairy,57.2562,Medium,Tier 3,Supermarket Type3,2.597767207350167,41
,Low Fat,0.038549197,Hard Drinks,127.5362,Medium,Tier 3,Supermarket Type3,2.373350869024229,41
9.5,Low Fat,0.0,Hard Drinks,188.9872,,Tier 2,Supermarket Type1,2.45595283023949,19
19.0,Regular,0.097709541,Frozen Foods,48.6718,Medium,Tier 3,Supermarket Type2,2.231352513871599,17
20.5,Low Fat,0.143283608,Household,37.919,Small,Tier 1,Supermarket Type1,1.9179379853820386,29
19.85,Low Fat,0.064551885,Health and Hygiene,125.2704,,Tier 2,Supermarket Type1,2.606116465857714,24
21.1,Low Fat,0.029173031,Household,145.7786,,Tier 2,Supermarket Type1,2.4829926877263166,19
,Low Fat,0.067120954,Snack Foods,132.9626,Medium,Tier 3,Supermarket Type3,2.750861677773122,41
15.1,Regular,0.067020992,Snack Foods,260.3304,High,Tier 3,Supermarket Type1,2.9295394545826716,39
19.7,Low Fat,0.026826919,Household,98.7726,High,Tier 3,Supermarket Type1,2.562576509828875,39
16.2,Regular,0.01665334,Frozen Foods,97.3726,Small,Tier 1,Supermarket Type1,2.5948368243028437,29
18.1,Low Fat,0.022395357,Fruits and Vegetables,96.5094,Small,Tier 2,Supermarket Type1,2.458108128840621,22
10.195,Low Fat,0.042113173,Snack Foods,42.5428,Medium,Tier 3,Supermarket Type2,2.333402803137927,17
6.55,Regular,0.034604343,Breads,157.8288,Small,Tier 1,Supermarket Type1,2.6610128518160883,29
15.85,Low Fat,0.136774734,Canned,94.4094,,Tier 2,Supermarket Type1,2.4793987956768766,24
,Low Fat,0.089343433,Health and Hygiene,157.3604,Medium,Tier 3,Supermarket Type3,2.9679941668156107,41
12.1,Low Fat,0.030250132,Canned,75.267,Medium,Tier 3,Supermarket Type2,2.2304446596150846,17
16.5,Regular,0.079698503,Fruits and Vegetables,100.6332,Small,Tier 2,Supermarket Type1,2.50247340858151,22
,Regular,0.141360118,Baking Goods,197.311,Small,Tier 1,Grocery Store,2.1099612299382593,41
16.7,Low Fat,0.036933417,Dairy,109.1886,,Tier 3,Grocery Store,1.9651073598642013,28
,Low Fat,0.037449987,Baking Goods,76.7354,Medium,Tier 3,Supermarket Type3,2.6951193044383506,41
11.35,Regular,0.005525913,Fruits and Vegetables,168.279,High,Tier 3,Supermarket Type1,2.6424178891669947,39
9.195,Regular,0.04712061,Frozen Foods,53.1666,Small,Tier 1,Supermarket Type1,2.29477823368142,29
,Low Fat,0.162248011,Household,160.4604,Small,Tier 1,Grocery Store,2.0540870422353485,41
18.85,Low Fat,0.090867297,Hard Drinks,127.3336,Small,Tier 1,Supermarket Type1,2.8167664492253213,29
8.0,Regular,0.030264897,Breads,250.3092,Small,Tier 1,Supermarket Type1,3.00917465058574,29
19.1,Low Fat,0.067295406,Household,41.9796,Small,Tier 1,Supermarket Type1,2.2686789957621523,29
,Low Fat,0.02827966,Dairy,152.234,Medium,Tier 3,Supermarket Type3,2.392055260451943,41
,Low Fat,0.020388413,Household,44.4112,Medium,Tier 3,Supermarket Type3,2.2940323277796595,41
,Low Fat,0.027644732,Baking Goods,149.4708,Medium,Tier 3,Supermarket Type3,2.738160748668427,41
6.36,Low Fat,0.120731024,Fruits and Vegetables,46.506,Medium,Tier 1,Supermarket Type1,2.2481290281044504,27
19.6,Low Fat,0.025429614,Health and Hygiene,151.7024,,Tier 2,Supermarket Type1,2.7070983231462087,19
,Regular,0.059438787,Fruits and Vegetables,130.9968,Medium,Tier 3,Supermarket Type3,2.8871888926966194,41
17.1,Regular,0.074059474,Fruits and Vegetables,209.0638,Small,Tier 1,Supermarket Type1,2.7753588046119795,29
,Low Fat,0.015693328,Snack Foods,150.7366,Medium,Tier 3,Supermarket Type3,2.3425567043612308,41
,Low Fat,0.057850699,Snack Foods,113.2834,Medium,Tier 3,Supermarket Type3,2.8519813836188366,41
8.76,Low Fat,0.050011058,Health and Hygiene,126.7336,High,Tier 3,Supermarket Type1,2.2423421366441523,39
6.775,Low Fat,0.105225964,Household,84.225,Small,Tier 2,Supermarket Type1,2.738449112725938,22
16.25,Low Fat,0.039207025,Household,116.1176,Medium,Tier 1,Supermarket Type1,2.6765478335276223,27
19.85,Low Fat,0.044489064,Dairy,89.4856,Small,Tier 2,Supermarket Type1,2.3871921133949403,22
19.75,Low Fat,0.012437935,Fruits and Vegetables,189.9872,High,Tier 3,Supermarket Type1,2.800344848382695,39
6.96,Low Fat,0.077350112,Soft Drinks,91.4146,,Tier 2,Supermarket Type1,2.2420500318650958,24
8.935,Low Fat,0.040346436,Frozen Foods,53.7298,Medium,Tier 3,Supermarket Type2,2.2215325803355417,17
8.26,Low Fat,0.057585723,Hard Drinks,113.7834,,Tier 3,Grocery Store,1.8099798363581625,28
6.71,Low Fat,0.03565903,Breads,218.3166,,Tier 2,Supermarket Type1,2.579388484425642,24
8.945,Regular,0.087629354,Dairy,263.491,Small,Tier 2,Supermarket Type1,2.55935108775618,22
12.65,Low Fat,0.0,Meat,107.8938,Small,Tier 1,Supermarket Type1,2.287749469725852,29
15.0,Low Fat,0.154228739,Starchy Foods,107.3938,Medium,Tier 1,Supermarket Type1,2.287749469725852,27
